Back to Contents;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 56;CPIH: Detailed indices to 3 dp: 2005 to 2018 1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;1,1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;1,2;01.2.1;01.2.2;2;2,1;02.1.1;02.1.2;02.1.3;2,2;3;3,1;03.1.2;03.1.3;03.1.4;3,2;4;4,1;4,2;4,3;04.3.1;04.3.2;4,4;04.4.1;04.4.3;4,5;04.5.1;04.5.2;04.5.3;04.5.4;4,9;5;5,1;05.1.1;05.1.2;5,2;5,3;05.3.1;05.3.3;5,4;5,5;5,6;05.6.1;05.6.2;6;6,1;06.1.1;06.1.2;6,2;06.2.1;06.2.2;6,3;7;7,1;07.1.2;07.1.1;07.1.1;7,2;07.2.1;07.2.2;07.2.3;07.2.4;7,3;07.3.1;07.3.2;07.3.3;07.3.4;8;8,1;8,2;9;9,1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;9,2;09.2.1;9,3;09.3.1;09.3.2;09.3.3;09.3.4;9,4;09.4.1;09.4.2;9,5;09.5.1;09.5.2;09.5.3;9,6;10;11;11,1;11.1.1;11.1.2;11,2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;Agg61;Agg62;Agg63;
200512;Dec-05;80,259;71,912;71,879;72,985;73,582;65,284;77,648;63,056;72,289;71,747;65,733;79,310;72,387;68,971;73,635;63,028;79,057;73,074;78,143;89,987;53,696;120,978;121,546;124,266;100,778;76,766;117,788;78,953;77,972;86,697;77,021;71,103;85,854;67,927;69,453;66,114;51,335;53,316;45,871;86,768;57,432;82,012;85,207;87,998;90,100;83,222;102,148;92,088;92,420;92,361;86,034;73,713;75,329;77,450;76,658;75,978;88,962;85,636;93,404;79,747;84,214;75,267;61,070;75,287;97,701;81,145;86,421;121,156;75,507;83,850;78,697;72,061;79,704;54,766;62,565;72,533;60,260;51,947;86,620;44,741;89,862;97,372;232,440;234,244;766,659;362,111;125,014;83,677;79,900;79,900;101,318;117,062;99,221;89,849;73,099;71,446;69,927;72,216;72,825;78,038;65,168;79,865;76,545;41,750;75,215;74,526;74,064;79,164;80,331;84,443;86,504;79,694;88,876;75,259;66,932;95,872;70,390;62,516;101,149;53,952;51,112;110,456;110,456;76,570;;84,297;69,216;72,049;71,855;70,362;122,172;82,671;86,400;69,554;61,698;49,592;79,353;88,962;96,061;118,131;83,791;77,358;84,120;81,445;78,785;67,353;61,642;73,865;75,115;77,892;74,218;73,446;88,466;245,494;89,889;81,700;83,768;80,502;82,002;80,396;82,183;80,967;80,855;81,345;72,480;100,208;107,683;109,025;79,450;66,635;65,524;63,949;60,492;80,900;90,977;70,818;79,005;80,213;78,912;
200601;Jan-06;80,011;71,708;71,628;72,887;73,357;65,403;77,639;62,410;69,098;72,024;66,052;79,485;72,556;68,545;73,985;63,524;80,420;75,597;79,126;90,717;53,742;116,000;116,221;118,527;98,905;76,999;114,908;79,273;78,075;87,079;77,583;71,434;86,822;67,927;69,453;66,114;51,802;53,810;46,272;88,409;57,492;82,012;81,082;80,809;81,740;80,115;95,850;90,185;90,062;93,136;82,790;74,153;75,273;76,788;77,199;76,462;89,419;86,784;93,264;80,316;84,970;75,664;61,531;75,719;98,188;80,531;86,487;122,855;76,660;84,207;80,135;73,274;79,985;53,911;63,969;74,148;50,876;52,080;87,832;44,741;91,185;96,518;231,569;231,161;747,659;352,256;127,964;83,891;78,587;78,587;99,544;113,883;96,954;90,159;73,369;70,829;70,015;71,280;72,574;76,276;65,618;79,875;76,340;41,750;75,274;74,558;74,072;79,394;80,586;84,806;87,205;79,954;89,732;73,582;66,263;91,772;71,064;62,381;100,059;54,730;51,010;111,074;111,075;77,508;;83,413;69,245;72,119;71,333;69,598;117,036;79,168;81,754;69,778;62,558;50,022;80,804;89,419;96,533;116,862;83,806;77,562;84,421;81,543;79,362;67,851;61,589;74,903;75,044;77,865;74,136;73,035;89,192;244,501;88,676;81,370;83,378;80,266;81,683;80,097;81,862;80,685;80,360;81,063;72,435;98,205;104,951;105,760;79,836;66,947;65,866;64,406;60,806;80,644;89,668;71,279;78,625;79,959;78,520;
200602;Feb-06;80,242;72,134;72,032;73,164;73,599;65,867;78,082;62,718;69,013;73,254;66,328;79,378;73,160;69,370;74,523;63,385;80,065;75,794;78,659;89,917;53,714;115,893;116,045;118,385;97,829;77,328;115,230;79,423;78,188;87,226;77,495;71,246;86,918;67,927;69,453;66,114;52,240;54,436;46,487;90,147;57,540;82,012;81,612;81,148;81,890;81,207;98,589;89,791;89,602;93,142;83,244;74,431;75,976;77,957;77,466;76,590;89,602;87,037;93,391;80,540;85,515;75,602;61,565;75,833;98,189;80,666;86,654;122,424;76,913;84,487;80,611;73,306;79,929;53,899;64,509;74,056;49,898;54,921;87,927;44,741;91,290;97,258;227,901;232,346;738,571;355,256;122,197;83,976;78,665;78,665;102,446;119,050;97,291;91,031;73,494;70,833;70,025;71,282;74,246;82,328;65,610;79,992;76,485;41,750;75,538;74,743;74,305;79,162;81,406;84,904;87,498;80,048;90,096;74,926;67,712;92,896;71,109;61,151;97,004;54,730;50,029;110,962;110,962;77,667;;83,829;69,486;72,484;71,831;70,301;116,916;79,576;82,318;69,651;63,004;50,422;81,323;89,602;96,570;118,249;84,499;77,660;84,525;81,427;79,583;67,944;61,496;74,918;75,246;78,271;74,281;73,068;89,200;240,431;90,769;81,585;83,590;80,486;81,886;80,319;82,064;80,933;80,626;81,304;72,717;98,717;105,173;106,748;80,067;67,256;66,331;64,917;60,862;80,883;90,164;71,298;78,873;80,196;78,777;
200603;Mar-06;80,400;71,664;71,562;73,046;72,743;65,730;75,936;64,842;68,706;73,344;66,419;79,436;72,683;67,743;74,399;63,584;80,569;76,100;79,219;90,557;53,755;116,702;116,940;119,317;98,564;77,448;115,505;79,695;78,223;87,365;77,615;71,370;87,030;67,927;69,453;66,114;53,652;55,874;47,961;91,071;57,563;82,012;83,134;84,942;86,776;80,859;98,676;87,251;86,651;93,093;83,753;74,704;76,288;78,348;77,714;76,521;89,331;86,584;93,271;80,664;85,600;75,758;61,593;75,857;98,177;80,494;86,771;122,131;76,978;84,718;80,560;73,458;80,142;53,886;64,482;74,313;48,985;57,282;87,863;44,741;91,219;96,735;223,261;228,420;689,726;341,590;123,198;83,808;78,667;78,667;101,866;118,043;97,974;89,995;73,634;70,867;70,112;71,291;74,074;81,286;65,908;79,879;76,498;41,750;75,786;75,003;74,563;79,445;81,572;85,136;87,585;80,236;90,147;75,188;67,955;93,206;71,220;62,236;96,956;54,730;51,594;111,095;111,095;77,740;;84,030;69,236;71,969;71,411;70,234;117,745;80,883;83,981;69,734;63,788;51,821;81,303;89,331;96,588;117,200;84,621;77,787;84,631;81,441;79,778;68,001;61,698;75,083;75,425;78,343;74,489;73,125;89,306;235,323;90,408;81,698;83,763;80,650;82,004;80,483;82,202;81,089;80,735;81,472;72,084;99,010;105,707;107,050;80,072;67,355;66,658;65,486;60,859;81,044;90,573;71,363;79,036;80,358;78,944;
200604;Apr-06;80,905;71,545;71,358;73,146;72,999;66,307;75,242;66,232;67,925;71,515;67,298;79,013;73,247;68,271;74,975;64,323;80,809;74,914;79,935;91,560;54,730;116,614;116,865;119,189;99,231;77,631;115,340;80,744;79,333;87,562;77,905;71,583;87,450;71,641;73,414;69,573;56,319;58,277;50,987;93,657;57,731;85,843;81,644;81,847;82,767;81,230;97,250;87,186;86,578;93,076;83,894;74,259;76,512;78,586;77,933;77,393;89,647;87,231;93,308;80,954;85,942;76,000;63,191;76,926;98,164;80,393;86,875;121,853;78,505;84,863;83,667;73,644;80,028;55,183;65,264;72,173;57,372;58,632;87,913;47,761;90,950;96,950;220,601;222,364;689,986;337,951;121,835;84,097;79,685;79,685;100,298;115,347;98,088;88,151;74,095;73,249;71,055;74,319;74,058;79,635;66,709;80,085;76,953;41,750;75,974;75,217;74,783;79,608;81,578;85,864;88,291;80,572;90,983;75,325;68,116;93,290;71,557;62,900;98,252;56,379;51,828;112,620;112,620;78,190;;84,295;69,401;72,184;70,907;69,118;117,649;79,904;82,316;71,103;66,589;54,443;84,409;89,647;96,595;116,159;85,217;78,465;85,402;84,614;79,956;69,211;62,452;75,211;75,995;78,624;75,137;75,021;90,221;232,340;89,738;82,037;84,131;81,193;82,379;80,912;82,580;81,583;81,007;81,984;72,251;98,549;104,575;106,332;80,708;68,410;68,203;67,296;61,248;81,534;90,884;72,042;79,605;80,777;79,411;
200605;May-06;81,276;72,569;72,383;72,975;73,885;65,600;75,261;68,028;71,429;74,525;67,751;79,588;74,267;69,987;75,783;64,414;80,667;74,939;79,435;91,932;54,935;117,505;117,761;120,126;99,613;78,215;116,202;81,164;79,439;87,694;77,594;70,996;87,650;71,641;73,414;69,573;59,006;60,742;54,054;94,309;58,313;85,868;82,310;82,788;83,759;82,011;98,622;88,016;87,542;93,095;84,244;73,956;76,719;78,748;78,195;77,733;89,723;87,219;93,461;82,229;86,184;78,187;63,347;77,368;98,223;80,382;87,040;121,668;79,952;85,079;86,450;73,916;80,349;54,300;65,131;71,730;54,363;57,942;86,938;47,761;89,884;96,728;218,478;218,189;666,554;327,941;123,711;84,963;79,797;79,797;100,066;114,451;98,153;89,045;74,538;73,030;71,202;73,936;74,158;80,007;66,862;79,800;77,111;41,750;76,383;75,601;75,188;79,820;82,152;85,989;88,288;80,978;90,836;76,242;69,289;93,632;71,908;62,204;98,266;56,379;50,830;112,621;112,621;78,590;;85,077;70,119;72,529;72,713;71,664;118,549;80,368;83,031;70,706;69,267;57,130;87,139;89,723;96,675;115,749;85,429;78,539;85,519;84,661;80,174;69,713;62,001;75,494;76,277;78,942;75,408;74,968;90,427;229,872;89,668;82,239;84,247;81,512;82,522;81,213;82,708;81,966;81,356;82,364;72,655;98,778;104,738;106,818;80,684;69,790;70,549;69,944;61,444;81,908;91,693;72,233;80,026;81,156;79,843;
200606;Jun-06;81,501;73,093;72,939;73,146;74,339;67,614;76,167;68,619;71,586;75,574;67,966;79,438;74,538;70,922;75,850;65,083;81,130;75,078;80,664;91,257;55,694;116,890;117,136;119,420;99,707;78,634;115,646;81,482;79,488;87,902;77,874;71,359;87,773;71,641;73,414;69,573;60,404;62,208;55,605;94,164;57,206;85,868;83,106;84,375;85,870;81,602;98,724;87,443;86,864;93,156;84,746;74,277;77,179;79,423;78,459;77,635;89,377;86,493;93,436;81,917;85,352;78,342;63,565;77,375;98,173;80,507;87,117;121,271;79,750;85,131;85,682;74,284;80,666;54,707;64,981;71,845;56,484;56,284;87,176;47,761;90,144;96,546;216,662;216,324;651,558;325,490;123,237;85,425;79,798;79,798;99,890;113,802;98,950;89,470;74,627;73,039;71,230;73,937;74,711;80,900;66,949;80,835;76,731;41,750;76,478;75,734;75,334;79,840;81,982;86,425;88,531;81,269;91,061;76,769;69,457;95,000;72,496;63,368;102,259;56,379;51,477;112,810;112,810;78,954;;85,384;70,693;72,887;73,429;72,590;117,903;81,088;83,889;70,951;69,747;58,540;86,387;89,377;96,637;115,547;85,755;78,706;85,700;84,851;80,402;69,770;62,412;75,854;76,307;78,644;75,529;75,052;90,769;227,798;89,761;82,447;84,393;81,721;82,711;81,468;82,892;82,171;81,541;82,598;73,060;98,868;105,054;106,599;80,906;70,332;71,119;70,537;61,525;82,117;91,874;72,420;80,255;81,387;80,080;
200607;Jul-06;81,474;73,207;73,079;73,353;75,144;69,469;78,123;68,724;68,948;74,721;67,577;79,114;74,446;70,611;75,827;64,952;80,692;74,949;79,757;91,378;55,720;111,495;111,267;113,154;96,798;78,976;113,187;81,750;80,038;88,098;77,928;71,254;88,115;71,641;73,414;69,573;61,055;62,844;56,188;97,232;57,149;85,868;81,300;81,462;82,488;80,419;95,333;88,355;88,000;92,700;82,056;74,128;76,969;78,743;78,713;77,992;89,161;86,444;93,072;82,191;85,661;78,582;64,457;78,693;98,074;80,626;87,144;120,825;80,621;85,703;87,240;74,553;80,653;58,074;65,255;72,100;67,964;72,105;86,989;47,761;89,941;96,289;216,491;214,754;666,254;324,648;122,337;85,833;80,279;80,279;98,253;111,033;97,666;88,621;74,944;73,141;71,131;74,129;75,119;82,052;67,174;80,792;76,891;41,750;76,715;75,920;75,524;79,991;82,581;86,484;87,833;81,472;90,045;75,943;69,683;91,730;72,869;64,209;102,501;57,808;52,286;113,450;113,450;79,484;;84,718;70,727;73,248;73,261;71,636;112,341;79,515;81,879;70,880;70,760;59,122;88,001;89,161;96,623;114,909;84,808;79,137;85,927;84,912;80,533;70,480;64,344;76,069;76,514;78,974;75,701;75,188;91,335;227,553;89,115;82,343;84,267;81,716;82,630;81,391;82,791;82,148;81,387;82,556;73,646;97,258;104,211;103,328;80,553;70,696;71,683;71,053;61,731;82,088;90,887;72,834;80,181;81,359;80,004;
200608;Aug-06;81,774;73,517;73,392;73,634;75,481;70,724;78,583;69,312;70,587;73,491;68,263;79,597;74,731;73,744;75,233;65,204;81,282;75,578;80,790;91,047;55,796;114,072;114,143;116,175;98,775;79,258;113,916;81,943;80,166;88,248;78,437;71,903;88,356;71,641;73,414;69,573;61,566;63,326;56,841;95,073;57,631;85,868;82,072;82,153;83,012;81,793;96,833;89,545;89,383;92,727;83,300;74,494;77,228;79,008;78,978;78,297;89,694;87,645;93,041;82,541;85,902;79,027;64,533;78,958;97,980;80,875;87,209;120,281;80,938;85,536;87,693;74,862;80,766;58,583;65,694;72,353;69,195;73,323;86,430;47,761;89,329;96,270;212,718;212,015;647,618;330,228;118,070;86,165;80,256;80,256;99,707;113,663;99,489;88,435;74,570;72,847;71,365;73,598;74,876;81,519;67,353;80,085;77,041;41,750;76,830;76,056;75,671;80,026;82,550;86,846;88,624;81,622;91,063;77,481;70,668;94,572;72,990;63,767;102,870;57,808;51,559;113,313;113,313;79,649;;85,301;71,018;73,677;73,434;71,677;114,984;80,258;82,710;71,319;71,238;59,687;88,373;89,694;96,521;114,953;85,997;79,235;86,060;84,963;80,756;70,641;64,648;76,341;76,574;79,053;75,755;75,007;91,355;223,334;89,791;82,631;84,554;82,022;82,924;81,690;83,084;82,450;81,733;82,866;74,071;98,047;104,479;104,894;80,942;71,050;72,045;71,420;61,868;82,394;91,602;72,871;80,513;81,667;80,346;
200609;Sep-06;81,868;73,912;73,704;74,015;75,101;71,084;78,496;68,458;72,600;74,709;68,140;79,532;75,795;74,824;76,295;65,191;81,180;75,844;80,361;91,156;55,829;116,512;116,645;118,793;100,619;79,613;115,971;82,150;80,126;88,385;78,721;72,202;88,607;71,641;73,414;69,573;62,489;64,109;58,168;90,065;58,317;85,868;83,360;84,051;85,620;80,973;97,095;92,042;92,247;93,003;84,229;75,034;77,271;78,949;79,126;78,414;89,931;88,102;93,092;82,613;86,071;79,011;64,562;76,839;97,965;81,230;87,219;120,124;78,520;85,712;82,292;75,149;80,844;55,030;64,558;72,829;53,976;70,384;86,877;50,602;89,513;96,494;214,194;214,595;663,656;325,376;118,944;86,086;80,269;80,269;98,816;111,683;99,130;88,687;75,222;73,843;73,001;74,310;75,608;82,060;68,541;80,168;76,801;43,590;76,958;76,160;75,761;80,262;82,842;87,073;88,798;81,656;91,285;77,926;71,029;95,218;73,489;63,648;102,731;57,808;51,424;113,472;113,472;79,912;;85,517;71,280;73,931;73,992;72,991;117,484;81,394;84,117;71,522;69,536;60,733;82,957;89,931;96,530;114,977;86,293;79,241;86,155;84,995;80,924;70,683;62,856;76,589;76,785;79,020;76,033;75,784;91,633;224,977;89,572;82,856;84,774;82,088;83,121;81,948;83,294;82,549;81,779;82,909;73,973;98,831;105,448;105,852;81,284;70,648;71,202;70,481;62,820;82,490;91,797;73,623;80,598;81,764;80,434;
200610;Oct-06;81,998;74,305;74,106;74,045;75,653;72,505;78,588;68,875;73,763;75,192;67,985;80,668;76,112;74,936;76,676;65,312;81,470;76,474;80,206;91,941;55,862;116,824;116,998;119,152;100,967;79,774;116,035;82,494;80,220;88,498;78,698;71,944;89,012;71,641;73,414;69,573;64,587;65,800;60,976;82,652;61,301;85,868;82,072;82,146;83,049;81,611;95,771;88,037;87,567;93,093;84,266;75,342;77,784;79,273;79,852;78,833;90,150;88,176;93,441;82,826;86,412;79,110;65,237;75,825;97,933;81,098;87,327;119,776;76,656;85,655;77,945;75,672;80,844;54,534;64,479;73,249;52,907;61,191;87,587;50,602;90,289;96,491;211,979;212,911;662,465;310,490;118,934;86,257;80,389;80,389;99,056;112,274;98,969;88,146;75,336;74,355;73,004;75,050;75,281;81,175;68,357;80,172;76,877;47,577;77,288;76,457;76,049;80,631;83,412;87,319;88,865;81,926;91,281;77,847;71,067;94,869;73,763;63,598;103,535;58,417;51,007;114,017;114,017;80,568;;85,319;71,584;74,049;74,701;73,826;117,801;80,205;82,633;71,347;68,939;63,019;78,492;90,150;96,495;114,665;86,263;79,608;86,272;85,089;81,537;71,223;62,716;77,012;77,106;79,286;76,369;76,233;92,134;222,503;89,607;83,039;84,937;82,201;83,288;82,214;83,453;82,680;81,817;82,929;74,199;98,451;104,232;105,952;81,250;70,648;71,100;70,247;64,786;82,623;91,366;75,275;80,732;81,897;80,572;
200611;Nov-06;82,222;74,975;74,908;74,634;75,791;72,067;78,779;69,372;76,377;78,085;68,005;79,937;75,731;73,804;76,526;64,972;80,461;74,384;79,821;90,952;55,864;117,547;117,821;119,988;102,006;79,890;116,138;82,847;80,364;88,731;78,916;72,189;89,174;71,641;73,414;69,573;66,070;67,051;62,937;78,935;62,013;85,868;82,862;83,366;84,830;80,675;97,809;87,989;87,474;93,324;85,048;75,185;77,861;79,638;79,642;78,807;89,881;87,850;93,215;83,100;86,602;79,456;65,295;75,622;97,966;80,798;87,554;119,406;76,729;85,836;77,576;76,274;81,116;53,651;65,099;73,637;48,713;55,896;87,484;50,602;90,177;96,632;213,209;214,089;650,011;313,012;121,007;86,240;80,295;80,295;98,843;111,532;98,729;89,458;75,369;74,254;73,050;74,883;75,690;82,102;68,672;80,203;77,170;47,577;77,478;76,746;76,236;81,808;82,909;87,271;88,790;82,170;91,093;77,833;71,131;94,673;74,094;64,264;103,156;58,417;52,057;113,211;113,211;80,732;;85,727;71,921;74,161;76,013;76,083;118,541;80,929;83,520;71,513;69,631;64,598;78,015;89,881;96,547;114,865;86,135;79,698;86,450;85,097;81,403;71,347;62,554;77,552;77,265;79,271;76,575;76,202;91,933;223,866;89,618;83,229;85,102;82,377;83,425;82,458;83,590;82,929;81,985;83,162;74,406;98,814;104,635;106,489;81,342;71,105;72,028;71,336;64,842;82,853;91,806;75,192;80,954;82,127;80,801;
200612;Dec-06;82,605;75,143;75,053;75,104;76,250;73,251;79,008;69,307;75,864;77,545;67,985;80,232;76,077;74,958;76,623;64,723;79,689;73,270;78,686;91,301;55,883;116,029;116,433;118,470;101,853;80,094;113,800;83,079;80,451;88,827;79,514;72,985;89,396;71,641;73,414;69,573;67,122;67,873;64,125;82,670;62,022;85,868;85,712;89,691;92,205;83,113;97,821;87,994;87,454;93,482;85,196;75,375;78,065;79,731;79,969;78,881;89,996;88,379;92,977;83,138;86,435;79,677;65,346;76,809;97,879;81,460;87,557;118,944;77,675;85,726;79,353;76,557;81,366;56,411;64,807;73,847;60,581;58,789;87,163;50,602;89,825;97,091;215,095;213,441;636,519;315,082;124,853;86,355;80,290;80,290;99,354;112,319;98,438;90,145;75,488;74,610;73,073;75,389;76,247;83,662;68,760;80,554;77,172;47,577;77,645;76,944;76,459;81,797;82,853;87,167;88,338;82,445;90,384;77,779;70,886;95,060;74,316;63,911;102,697;58,417;51,668;113,231;113,231;81,026;;86,272;71,951;74,418;76,078;75,830;116,972;83,469;86,640;72,051;70,964;65,569;79,863;89,996;96,457;115,577;85,651;79,965;86,536;85,110;81,699;71,395;64,078;77,830;77,444;79,251;76,807;76,533;92,082;225,936;90,072;83,543;85,463;82,775;83,754;82,799;83,916;83,341;82,433;83,563;74,714;99,425;106,645;106,291;81,380;71,575;72,879;72,268;64,913;83,246;92,587;75,277;81,397;82,520;81,258;
200701;Jan-07;82,146;74,465;74,400;74,542;75,665;72,534;78,540;69,374;71,023;78,209;68,284;79,646;75,212;72,476;76,169;65,705;80,710;74,680;80,021;90,802;56,824;111,179;111,158;112,839;99,329;80,327;111,902;83,355;80,730;89,167;80,208;73,243;90,795;71,641;73,414;69,573;67,213;68,195;64,306;76,854;62,112;85,868;81,417;80,978;82,099;78,769;93,432;86,636;85,730;94,040;82,943;75,443;78,726;79,676;81,378;79,354;90,307;88,480;93,513;83,825;86,853;80,609;65,844;76,250;98,252;80,584;87,609;120,189;77,518;85,752;78,496;76,921;82,958;54,294;67,191;75,253;47,647;55,853;86,347;50,602;88,938;96,248;210,826;210,391;587,841;311,529;123,296;87,479;80,008;80,008;99,338;112,735;98,372;89,898;74,800;73,799;73,088;74,176;74,045;76,340;68,598;79,746;77,516;47,577;77,776;77,061;76,522;82,404;83,079;87,393;88,443;82,810;90,394;77,208;70,463;94,145;75,108;64,795;103,437;59,435;52,549;113,257;113,257;81,392;;85,074;71,803;74,028;75,060;74,480;111,974;79,707;81,708;72,221;70,650;65,814;78,837;90,307;96,792;114,147;85,464;80,034;86,870;85,353;82,948;71,956;63,247;78,440;77,471;79,550;76,756;76,001;92,454;221,114;89,306;83,073;84,939;82,338;83,307;82,357;83,472;82,817;81,663;83,059;74,351;97,291;103,635;103,350;81,295;71,372;72,297;71,686;65,246;82,746;90,894;75,565;80,776;82,049;80,618;
200702;Feb-07;82,426;75,202;75,039;75,042;76,191;74,295;78,103;68,940;71,497;80,255;68,685;80,477;76,682;74,082;77,608;66,053;81,246;75,637;80,402;91,057;57,071;111,042;110,891;112,594;98,402;80,484;112,712;83,436;80,703;89,218;80,640;73,847;90,938;71,641;73,414;69,573;67,482;68,424;64,524;78,674;62,269;85,868;82,488;82,299;83,140;81,084;95,809;87,474;86,691;94,231;84,175;75,715;78,917;80,083;81,357;79,415;90,434;88,471;93,786;83,899;86,904;80,704;65,843;76,719;98,632;81,824;87,901;120,561;77,204;85,098;77,887;77,045;82,795;56,120;67,986;75,441;52,115;64,036;85,619;50,602;88,146;96,300;207,213;207,688;574,691;305,540;121,013;87,479;79,944;79,944;99,239;111,425;97,615;91,932;76,047;74,139;73,167;74,641;76,111;83,507;68,798;79,699;77,479;47,577;78,009;77,270;76,711;82,795;83,472;87,946;89,977;82,968;92,426;77,885;71,096;94,935;75,174;65,046;104,134;59,435;52,720;113,112;113,112;81,479;;85,501;72,419;74,491;76,118;75,941;111,829;80,720;82,893;72,618;70,538;66,034;78,309;90,434;97,063;114,086;87,025;80,208;86,907;85,404;82,965;71,978;64,286;78,508;77,679;79,676;76,987;76,297;92,433;217,153;89,927;83,383;85,196;82,589;83,586;82,663;83,746;83,094;82,027;83,353;74,643;97,769;104,079;103,515;82,224;71,742;72,633;71,986;65,282;83,027;91,230;75,558;81,103;82,337;80,955;
200703;Mar-07;82,770;75,609;75,469;76,240;76,412;73,985;79,974;69,101;70,030;80,800;68,809;80,925;76,920;74,635;77,764;66,342;82,041;76,919;80,976;91,630;57,105;112,157;112,101;113,856;99,408;80,527;113,147;83,506;80,687;89,383;80,627;73,702;91,143;71,641;73,414;69,573;67,325;68,431;64,018;81,381;62,338;85,868;85,329;88,331;91,167;80,348;95,095;89,261;88,811;94,241;84,506;75,468;79,456;80,914;81,621;79,346;90,158;87,893;93,824;83,918;86,908;80,738;65,909;76,976;98,421;81,508;88,069;119,617;78,408;84,755;79,849;77,355;84,602;55,249;67,747;75,620;49,660;59,527;85,562;50,602;88,085;96,169;204,018;202,565;586,340;291,098;120,249;87,587;79,931;79,931;99,698;112,450;98,031;91,412;75,979;74,456;73,190;75,098;75,808;82,577;68,974;79,222;77,462;47,577;78,348;77,605;77,051;83,080;83,846;88,279;90,713;83,174;93,354;78,100;71,304;95,173;75,322;65,050;103,819;59,435;52,833;113,415;113,415;81,482;;86,159;72,789;75,305;76,050;75,653;112,974;83,138;86,019;72,523;71,290;65,798;80,308;90,158;96,839;113,665;87,706;80,324;87,022;85,421;83,182;72,030;64,047;79,114;77,958;79,807;77,309;76,583;92,606;213,637;90,068;83,697;85,501;82,949;83,916;82,955;84,078;83,440;82,486;83,716;75,377;98,570;105,738;104,015;82,419;72,240;73,070;72,466;65,287;83,379;92,020;75,656;81,482;82,689;81,346;
