Back to Contents;;THE FIGURES IN THIS TABLE ARE NOT NATIONAL STATISTICS AND SHOULD BE USED FOR ANALYTICAL PURPOSES ONLY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Table 57;CPI: Detailed indices to 3 dp: 1996 to 20181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;aggregate number;0;1;01.1;01.1.1;01.1.2;01.1.3;01.1.4;01.1.5;01.1.6;01.1.7;01.1.8;01.1.9;01.2;01.2.1;01.2.2;2;02.1;02.1.1;02.1.2;02.1.3;02.2;3;03.1;03.1.2;03.1.3;03.1.4;03.2;4;04.1;04.3;04.3.1;04.3.2;04.4;04.4.1;04.4.3;04.5;04.5.1;04.5.2;04.5.3;04.5.4;5;05.1;05.1.1;05.1.2;05.2;05.3;05.3.1;05.3.3;05.4;05.5;05.6;05.6.1;05.6.2;6;06.1;06.1.1;06.1.2;06.2;06.2.1;06.2.2;06.3;7;07.1;07.1.2;07.1.1;07.1.1;07.2;07.2.1;07.2.2;07.2.3;07.2.4;07.3;07.3.1;07.3.2;07.3.3;07.3.4;8;08.1;08.2;9;09.1;09.1.1;09.1.2;09.1.3;09.1.4;09.1.5;09.2;09.2.1;09.3;09.3.1;09.3.2;09.3.3;09.3.4;09.4;09.4.1;09.4.2;09.5;09.5.1;09.5.2;09.5.3;09.6;10;11;11.1;11.1.1;11.1.2;11.2;12;12,1;12.1.1;12.1.2;12,3;12.3.1;12.3.2;12,4;12,5;12.5.2;12.5.3;12.5.4;12,6;12.6.2;12,7;;Agg2;Agg3;Agg4;Agg5;Agg6;Agg9;Agg10;Agg11;Agg12;Agg13;Agg14;Agg15;Agg16;Agg17;Agg18;Agg19;Agg20;Agg21;Agg23;Agg24;Agg25;Agg26;Agg27;Agg30;Agg31;Agg32;Agg33;Agg36;Agg18.1;Agg18.2;Agg40;Agg41;Agg42;Agg43;Agg44;Agg45;Agg46;Agg47;Agg48;Agg49;Agg50;Agg51;Agg52;Agg53;Agg54;Agg55;Agg56;Agg57;Agg58;Agg59;Agg60;
199701;Jan 97;69,231;65,366;64,868;67,860;70,851;50,185;70,822;66,206;60,997;64,351;54,719;77,171;69,125;68,968;69,517;47,089;78,608;72,544;75,373;94,575;32,104;189,339;194,273;205,709;119,831;56,418;162,074;51,671;60,763;59,979;70,907;51,977;49,903;49,969;49,871;39,730;47,150;32,781;47,133;40,681;83,780;78,372;80,085;73,561;120,967;111,961;121,768;62,181;97,352;88,761;61,449;82,166;47,722;57,978;79,239;81,431;78,593;..;..;..;..;61,510;113,120;94,277;87,527;162,592;50,629;76,283;54,331;43,912;53,465;38,543;48,041;49,055;52,220;43,509;104,216;37,545;111,047;96,431;586,793;646,136;1770,216;3857,731;162,744;54,982;..;..;118,404;170,418;130,697;94,819;61,653;52,788;48,950;55,332;59,264;64,845;47,939;72,733;52,113;25,336;55,630;56,071;56,128;54,193;53,548;64,648;79,230;50,956;93,765;75,889;64,007;109,012;..;37,074;76,213;..;30,028;142,872;142,872;43,410;;85,780;59,128;66,247;64,676;59,518;193,807;82,749;89,096;61,804;45,014;39,507;53,623;79,241;108,169;154,194;86,851;52,608;57,415;52,225;49,093;..;40,302;46,021;54,544;52,177;55,155;52,711;56,890;667,949;89,569;71,571;74,444;69,568;72,029;70,115;71,989;70,684;71,946;71,166;67,002;119,062;130,205;149,613;74,007;54,512;52,474;48,872;40,174;70,803;99,883;44,075;
199702;Feb 97;69,399;65,285;64,668;68,260;70,876;51,696;70,601;66,089;60,540;62,018;54,810;77,155;70,207;68,995;71,135;47,455;79,492;72,981;75,497;97,492;32,245;189,823;195,413;206,770;121,738;56,534;159,979;51,711;60,777;60,135;71,297;52,004;49,903;49,969;49,871;39,766;47,379;32,777;44,098;40,683;84,261;79,383;81,172;74,366;123,540;110,860;120,353;62,181;97,918;89,115;61,242;81,501;47,813;58,506;79,961;83,071;78,962;..;..;..;..;61,782;114,289;93,093;87,527;164,929;50,615;76,641;54,107;44,152;53,499;38,785;48,560;49,327;52,220;43,509;104,216;37,550;111,045;96,536;585,050;644,110;1773,115;3802,059;163,766;54,982;..;..;118,862;171,714;130,351;95,022;61,949;52,806;49,020;55,317;59,254;65,154;47,984;72,257;52,281;25,343;55,762;56,207;56,274;54,187;53,601;64,789;79,342;51,096;93,853;75,969;63,976;109,214;..;37,074;76,213;..;30,028;142,872;142,872;43,926;;86,006;59,225;66,500;64,158;58,495;194,303;83,224;89,653;61,985;44,943;39,602;53,327;79,963;109,211;154,267;86,936;52,716;57,438;52,239;49,168;..;40,492;46,216;54,662;52,331;55,264;52,753;57,373;665,863;89,758;71,771;74,681;69,781;72,282;70,310;72,251;70,827;72,139;71,337;67,072;119,590;131,095;150,240;74,095;54,551;52,247;48,594;40,323;70,970;100,200;44,228;
199703;Mar 97;69,549;64,877;64,182;67,826;69,925;50,214;71,057;66,046;61,415;59,920;54,965;77,016;70,563;69,251;71,543;47,382;79,019;72,957;74,982;96,505;32,335;192,551;198,582;210,231;123,339;56,632;160,879;51,751;60,787;60,428;71,990;52,073;49,903;49,969;49,871;39,767;47,561;32,776;40,275;40,622;86,125;82,892;84,695;77,828;124,742;112,009;121,829;62,181;98,280;89,211;61,419;81,778;47,925;59,519;81,345;83,224;80,825;..;..;..;..;61,758;114,791;93,321;88,092;165,574;50,414;76,886;53,643;44,190;53,567;38,796;48,560;49,334;52,220;43,680;103,614;37,478;110,358;96,379;575,873;642,112;1781,290;3546,343;163,508;54,982;..;..;118,959;171,578;130,914;95,406;61,888;52,797;49,025;55,301;59,384;65,329;48,025;72,603;52,402;25,355;55,861;56,308;56,381;54,214;53,644;65,027;79,742;51,360;94,322;76,336;64,139;109,864;..;37,074;76,213;..;30,028;142,872;142,872;43,934;;86,261;58,944;66,561;63,134;57,395;197,132;85,020;91,859;62,307;44,753;39,678;52,781;81,347;109,675;153,625;87,366;52,755;57,467;52,275;49,260;..;40,517;46,261;54,753;52,443;55,349;52,797;57,381;654,919;89,885;71,970;75,068;69,977;72,535;70,502;72,553;71,000;72,310;71,484;66,785;120,789;132,953;151,684;74,423;54,301;51,765;48,205;40,608;71,121;100,909;44,243;
199704;Apr 97;69,805;65,090;64,370;67,785;70,732;50,080;70,522;65,788;62,315;59,863;55,257;77,193;71,009;71,636;71,014;47,764;79,342;73,122;75,441;96,786;32,720;193,277;199,372;211,019;124,192;56,844;161,330;52,348;61,854;60,503;71,761;52,307;52,043;51,606;52,451;39,680;47,487;32,748;38,309;40,545;85,541;81,277;83,147;76,037;123,606;113,445;121,716;67,682;98,555;88,882;61,684;82,399;47,957;59,960;81,948;84,159;81,301;..;..;..;..;61,679;114,515;93,485;87,985;165,088;50,283;76,959;53,271;44,269;53,915;39,068;48,607;49,585;52,220;47,121;103,672;37,593;110,390;96,913;574,769;636,734;1766,969;3491,826;165,129;59,846;..;..;118,836;170,145;130,876;94,766;62,178;53,564;49,374;56,329;59,683;65,737;48,353;72,610;52,801;25,385;56,148;56,596;56,657;54,652;53,971;65,406;80,201;51,651;94,868;76,413;64,432;109,781;..;37,341;77,073;..;30,182;147,863;147,863;44,009;;86,303;59,228;66,564;63,622;57,595;197,876;84,492;90,961;63,145;44,551;39,627;52,371;81,950;109,456;153,497;87,742;53,249;58,558;53,484;50,156;..;40,707;46,398;55,170;52,834;55,773;53,564;58,020;650,791;90,029;72,290;75,394;70,235;72,860;70,798;72,859;71,237;72,489;71,747;66,971;120,658;131,809;151,950;74,887;54,420;51,799;48,086;40,755;71,361;100,728;44,467;
199705;May 97;70,021;65,555;64,855;67,886;71,338;49,738;70,774;66,158;64,077;60,787;55,654;77,421;71,267;72,054;71,193;48,047;79,973;73,664;76,393;96,944;32,851;194,234;200,263;211,933;125,121;56,811;162,493;52,332;61,969;60,676;71,866;52,511;52,043;51,606;52,451;39,500;47,178;32,748;38,366;39,407;85,856;81,516;82,857;77,684;125,005;113,911;122,314;67,682;98,617;89,071;61,959;82,862;48,109;60,145;82,201;84,785;81,410;..;..;..;..;61,769;114,131;93,660;87,981;164,341;50,489;77,021;53,477;44,393;54,618;39,258;48,607;50,001;52,220;47,347;103,636;37,576;110,355;97,058;574,724;637,879;1758,504;3498,653;164,897;59,846;..;..;118,247;169,712;131,125;93,171;62,067;53,727;49,813;56,321;59,872;66,074;48,519;72,683;53,082;25,409;56,372;56,819;56,876;54,935;54,245;65,497;80,308;52,077;94,765;76,281;64,294;109,615;..;37,341;77,073;..;30,182;147,863;147,863;44,420;;86,555;59,628;66,807;64,380;58,497;198,871;84,775;91,309;63,193;44,532;39,443;52,572;82,203;109,146;153,342;87,629;53,431;58,673;53,591;50,281;..;40,901;46,647;55,400;53,114;55,991;53,766;58,404;650,736;89,901;72,538;75,572;70,426;73,080;71,015;73,062;71,443;72,752;71,971;67,322;120,805;131,789;152,507;74,873;54,679;52,050;48,266;40,829;71,580;100,817;44,609;
199706;Jun 97;70,168;66,209;65,544;68,498;70,974;50,673;70,807;66,235;66,686;64,005;55,738;77,838;71,579;72,569;71,403;47,906;79,348;73,164;75,862;95,965;32,909;193,230;199,094;210,665;124,350;56,996;162,178;52,313;62,042;60,871;72,120;52,666;52,043;51,606;52,451;39,341;46,869;32,748;37,389;39,168;85,660;81,431;82,954;77,116;124,848;112,190;120,104;67,682;98,582;88,746;62,221;83,255;48,284;59,602;81,458;85,067;80,271;..;..;..;..;62,109;114,888;93,627;88,289;165,628;50,765;77,289;53,865;44,564;54,716;39,359;48,607;50,138;52,220;48,302;103,177;37,575;109,813;97,130;569,464;634,375;1743,836;3402,823;165,042;59,846;..;..;118,584;170,701;131,243;92,434;62,524;53,842;49,979;56,405;59,895;65,987;48,541;72,799;53,325;25,466;56,673;57,128;57,203;54,984;54,403;65,510;80,321;52,394;94,582;76,351;64,403;109,671;..;37,341;77,073;..;30,182;147,863;147,863;44,401;;86,696;59,975;67,088;65,527;61,048;197,819;84,591;91,043;63,312;44,600;39,300;52,921;81,460;109,826;153,076;87,537;53,587;58,759;53,673;50,425;..;41,015;46,802;55,657;53,347;56,254;53,917;58,386;644,463;90,060;72,694;75,646;70,483;73,134;71,149;73,133;71,620;72,932;72,128;67,401;120,665;131,724;152,072;74,892;54,932;52,493;48,870;40,737;71,731;100,756;44,664;
199707;Jul 97;69,943;65,818;65,087;68,409;70,650;50,681;70,528;66,026;64,255;62,632;55,804;78,083;71,830;73,654;71,235;47,988;79,537;73,501;75,694;96,635;32,944;183,343;188,189;198,725;118,797;57,101;156,674;52,254;62,033;60,959;72,116;52,800;52,043;51,606;52,451;39,185;46,553;32,750;35,821;39,325;84,342;80,056;81,657;75,536;119,645;109,648;117,048;67,086;95,931;88,341;62,354;83,388;48,417;59,710;81,606;85,036;80,487;..;..;..;..;62,880;114,854;93,545;88,702;165,351;51,955;77,305;56,078;44,715;54,953;39,555;48,607;50,427;52,513;49,413;103,353;37,561;110,025;97,268;566,611;631,925;1705,840;3407,591;165,552;59,319;..;..;118,655;169,986;130,140;93,222;62,585;53,738;50,307;56,032;59,852;65,946;48,478;72,834;53,917;25,493;56,956;57,403;57,480;55,228;54,912;65,407;80,645;52,559;94,993;75,695;63,518;109,012;..;36,783;76,898;..;29,539;141,944;141,944;44,943;;86,122;59,766;67,062;64,656;59,664;187,542;83,353;89,464;63,310;45,417;39,172;55,015;81,607;109,801;152,854;87,566;53,739;58,771;53,732;50,440;..;41,107;46,972;55,918;53,929;56,435;53,856;58,220;641,366;90,062;72,316;75,210;70,302;72,799;70,785;72,798;71,364;72,676;71,891;67,247;118,834;130,558;146,900;75,035;55,072;52,736;49,226;40,793;71,490;99,918;44,643;
199708;Aug 97;70,305;66,011;65,279;68,597;70,253;51,371;70,681;65,773;65,788;63,273;55,888;78,177;72,035;74,931;70,902;48,299;79,561;73,720;76,015;95,844;33,353;186,682;191,921;202,867;120,255;57,140;158,340;52,327;62,167;61,199;72,497;52,957;52,043;51,606;52,451;39,178;46,495;32,750;37,308;39,065;85,350;81,526;83,019;77,293;122,750;110,435;118,059;67,086;97,683;88,061;62,429;83,189;48,669;60,940;83,287;84,929;82,863;..;..;..;..;63,317;114,907;92,807;88,710;165,512;52,617;77,405;57,255;44,868;55,093;39,632;48,607;50,501;52,513;50,449;103,663;37,547;110,395;97,433;558,188;629,906;1707,425;3191,784;164,961;59,319;..;..;118,690;169,435;129,731;93,625;62,626;53,809;50,450;56,059;60,015;66,489;48,589;72,776;54,648;25,517;57,048;57,488;57,555;55,445;55,232;65,522;80,703;52,769;94,951;76,103;63,623;109,801;..;36,783;76,898;..;29,539;141,944;141,944;45,107;;86,673;60,010;67,196;64,929;60,556;191,009;84,298;90,622;63,487;45,895;39,136;56,188;83,289;109,864;152,273;87,684;53,902;58,903;53,815;50,648;..;41,209;47,122;56,125;54,612;56,522;53,950;58,373;631,323;90,185;72,653;75,575;70,643;73,112;71,098;73,140;71,726;73,093;72,258;67,210;119,651;131,130;148,783;75,223;55,396;53,149;49,800;41,148;71,839;100,682;44,715;
199709;Sep 97;70,553;65,872;65,100;68,255;70,646;52,126;70,586;65,806;64,491;61,846;56,105;78,371;72,291;75,238;71,132;48,395;79,714;73,525;76,196;96,406;33,420;194,570;200,800;212,601;124,585;57,230;162,035;51,915;62,238;61,297;72,513;53,093;52,043;51,606;52,451;38,132;45,148;31,876;36,452;38,966;85,818;81,933;83,242;78,188;124,153;111,819;119,838;67,086;99,172;87,886;62,381;82,719;48,898;60,872;83,194;84,690;82,826;..;..;..;..;63,529;114,854;92,681;88,928;165,304;52,998;77,190;57,942;44,947;55,370;39,567;48,607;50,544;52,513;48,549;104,098;37,563;110,902;97,479;553,845;621,621;1722,809;3132,950;164,195;59,319;..;..;118,512;168,838;130,355;93,626;62,441;53,888;50,514;56,148;60,218;66,966;48,760;72,773;54,899;26,583;57,166;57,606;57,658;55,764;55,375;65,670;80,942;52,828;95,295;76,030;64,160;109,187;..;36,783;76,898;..;29,539;141,944;141,944;45,444;;86,992;59,962;67,181;64,625;59,609;199,201;84,705;91,139;63,495;45,577;38,089;56,829;83,196;109,782;151,965;87,878;54,078;58,991;53,886;50,836;..;41,240;47,244;56,257;54,851;56,628;54,024;58,689;626,143;90,242;72,982;76,048;70,936;73,496;71,322;73,523;71,988;73,479;72,485;67,282;120,798;131,355;152,482;75,239;55,256;52,832;49,342;42,162;72,098;101,296;45,942;
199710;Oct 97;70,571;65,923;65,129;68,652;70,005;52,545;70,733;66,377;65,402;61,597;56,164;78,572;72,553;75,424;71,436;48,416;79,666;73,863;75,624;96,838;33,468;194,389;200,481;211,944;126,500;57,606;162,399;51,997;62,353;61,609;72,307;53,671;52,043;51,606;52,451;38,140;44,962;31,856;38,278;40,361;85,561;81,406;82,815;77,393;121,968;112,580;120,756;67,257;98,148;88,092;62,580;83,134;48,956;59,708;81,604;84,841;80,560;..;..;..;..;63,368;114,466;91,568;89,243;164,482;52,822;77,465;57,478;45,051;55,478;39,685;48,614;51,016;53,426;45,032;104,062;37,552;110,864;97,612;550,185;618,596;1707,734;3073,062;164,573;59,470;..;..;118,418;167,023;130,367;92,956;62,826;54,240;50,690;56,610;60,375;67,024;48,894;73,047;55,026;26,652;57,306;57,747;57,804;55,842;55,484;66,072;81,125;53,283;95,295;76,184;64,418;109,300;..;37,751;75,852;..;30,922;145,397;145,397;45,611;;86,859;60,002;67,422;64,429;59,821;198,992;84,430;90,815;63,399;45,392;38,061;56,428;81,605;109,505;151,718;87,934;54,260;59,133;54,122;50,911;..;41,480;47,349;56,446;54,975;56,833;54,392;59,238;621,695;90,305;73,031;76,098;70,947;73,537;71,365;73,592;72,005;73,483;72,512;67,251;120,515;130,829;152,182;75,208;55,220;52,640;49,239;41,915;72,112;101,023;46,182;
199711;Nov 97;70,637;65,603;64,887;67,888;69,774;52,548;70,288;65,910;65,349;62,160;56,070;77,768;71,477;74,949;70,050;48,159;78,766;73,553;74,445;95,670;33,480;196,826;203,170;214,927;127,422;57,850;163,758;51,987;62,439;61,764;72,556;53,771;52,043;51,606;52,451;38,002;44,636;31,856;38,186;40,369;86,545;83,151;84,779;78,553;124,929;111,458;119,314;67,257;99,416;88,660;62,707;83,053;49,217;59,807;81,738;85,405;80,528;..;..;..;..;63,247;114,003;91,275;89,367;163,554;52,810;77,510;57,330;45,218;55,582;39,575;48,614;50,791;53,426;44,765;103,865;37,575;110,624;97,582;546,771;611,358;1704,255;3044,247;164,851;59,470;..;..;118,518;166,350;129,938;93,941;62,769;54,389;50,775;56,798;60,341;66,607;48,919;73,172;55,011;26,696;57,452;57,899;57,961;55,916;55,510;66,353;81,630;53,494;95,965;76,384;64,826;109,383;..;37,751;75,852;..;30,922;145,397;145,397;45,763;;86,907;59,702;66,832;64,459;60,092;201,512;85,339;91,943;63,514;45,251;37,922;56,283;81,739;109,126;151,447;88,432;54,345;59,229;54,175;51,125;..;41,508;47,502;56,567;54,965;56,987;54,550;59,381;617,623;90,325;73,126;76,351;71,004;73,625;71,443;73,692;72,106;73,563;72,578;66,839;121,151;131,236;153,600;75,416;54,973;52,557;49,185;41,984;72,181;101,380;46,271;
199712;Dec 97;70,708;65,617;64,851;68,230;68,275;52,517;70,546;65,795;67,257;62,854;55,923;78,062;71,984;75,141;70,718;48,411;77,801;72,628;73,513;94,570;34,202;196,130;202,473;213,994;128,236;58,046;163,093;51,940;62,505;61,742;72,253;53,899;52,043;51,606;52,451;37,847;44,317;31,856;37,022;40,413;87,537;85,259;86,848;80,754;125,235;112,280;120,372;67,257;98,324;88,365;62,805;83,123;49,333;60,712;82,976;85,568;82,184;..;..;..;..;63,094;113,594;90,209;89,736;162,662;52,699;77,509;57,037;45,321;55,648;39,558;48,614;50,811;53,426;44,186;103,839;37,616;110,581;97,587;543,550;610,997;1677,913;2996,257;165,068;59,470;..;..;118,701;167,172;130,613;94,112;62,716;54,346;50,914;56,644;60,488;66,946;48,896;73,663;55,116;26,733;57,533;57,981;58,050;55,915;55,576;66,369;81,746;53,712;96,010;76,255;64,973;108,979;..;37,751;75,852;..;30,922;145,397;145,397;45,660;;86,995;59,812;67,054;64,203;60,978;200,779;86,221;93,107;63,374;45,043;37,787;55,971;82,977;108,783;151,376;88,415;54,402;59,299;54,242;51,221;..;41,546;47,598;56,637;55,066;57,050;54,562;59,284;613,782;90,500;73,239;76,462;71,046;73,705;71,538;73,837;72,156;73,660;72,644;66,499;121,382;132,086;153,219;75,522;54,975;52,329;49,209;42,264;72,198;101,437;46,281;
199801;Jan 98;70,254;65,591;64,784;67,674;69,021;52,560;70,473;65,353;63,109;64,253;55,560;78,125;72,346;75,370;71,144;49,623;79,539;73,716;75,194;97,298;35,140;181,744;186,921;196,850;120,990;58,656;153,767;51,900;62,596;62,194;72,326;54,549;52,043;51,606;52,451;37,544;44,221;31,472;34,435;40,422;83,990;78,893;80,031;75,656;118,929;110,312;117,767;67,600;94,935;88,300;63,103;82,981;49,931;59,946;81,928;84,978;80,864;..;..;..;..;63,320;114,111;86,427;89,782;164,205;52,701;77,766;56,659;45,841;55,915;40,137;50,304;51,119;53,837;45,468;103,474;37,708;110,127;97,442;531,765;594,025;1609,962;2919,151;164,562;59,774;..;..;118,870;167,163;127,923;94,315;63,128;54,304;50,879;56,597;60,784;67,882;49,154;73,433;55,325;26,808;57,780;58,236;58,299;56,236;55,631;66,433;81,940;53,970;96,152;75,035;64,359;106,809;..;38,833;76,130;..;32,580;148,851;148,851;45,480;;85,914;60,276;66,858;64,385;60,702;185,802;82,933;88,818;63,408;44,713;37,540;55,519;81,930;109,258;150,680;88,088;54,638;59,525;54,635;51,762;..;42,110;48,058;56,831;55,262;57,243;54,604;59,255;598,647;90,751;72,774;75,651;70,584;73,232;71,084;73,318;71,527;73,121;72,171;66,510;118,209;128,690;146,275;75,579;55,162;52,171;48,887;42,145;71,642;99,167;46,356;
199802;Feb 98;70,498;65,544;64,514;67,497;68,708;51,738;69,875;66,069;63,568;63,647;55,242;78,859;74,445;77,931;73,032;49,989;80,674;74,873;75,787;99,516;35,184;183,088;189,086;199,334;120,947;59,041;151,890;51,974;62,569;62,491;73,033;54,604;52,043;51,606;52,451;37,648;44,611;31,454;32,518;40,446;85,017;80,170;81,464;76,487;123,270;110,092;117,516;67,512;97,770;88,728;63,091;82,721;50,091;61,162;83,590;85,191;83,366;..;..;..;..;63,424;115,018;86,609;90,091;165,888;52,537;78,020;56,199;45,984;55,967;40,154;50,304;51,180;53,837;45,258;103,103;37,724;109,688;97,486;525,543;593,595;1603,681;2760,018;164,732;59,774;..;..;119,558;167,286;126,978;95,671;63,599;54,299;50,912;56,570;60,971;67,653;49,318;74,000;55,434;26,808;57,973;58,434;58,498;56,409;55,702;67,133;83,040;54,260;97,727;75,754;64,612;108,195;..;38,833;76,130;..;32,580;148,851;148,851;45,859;;86,309;60,389;67,050;64,043;60,337;187,177;83,922;90,000;63,736;44,594;37,697;55,009;83,591;110,052;150,676;89,354;54,717;59,530;54,666;51,876;..;42,175;48,180;56,977;55,368;57,399;54,661;59,689;590,866;91,181;73,069;76,007;70,853;73,557;71,372;73,666;71,755;73,398;72,416;66,275;119,165;129,574;147,535;76,273;55,194;51,973;48,712;42,456;71,897;99,755;46,479;
199803;Mar 98;70,700;65,412;64,331;67,129;67,705;52,694;70,061;66,502;63,316;64,113;54,873;79,022;74,801;78,200;73,429;50,114;81,076;74,969;76,694;99,312;35,194;185,997;192,400;203,025;121,919;59,306;153,126;52,052;62,657;62,554;73,101;54,664;52,043;51,606;52,451;37,739;44,990;31,422;30,600;40,405;86,574;83,081;84,780;78,252;124,684;111,214;118,891;67,636;97,643;88,248;63,476;83,583;50,150;61,449;83,983;85,405;83,864;..;..;..;..;63,354;115,084;86,950;90,244;165,867;52,396;78,165;55,875;46,005;55,979;40,147;50,304;51,217;53,837;44,742;103,106;37,724;109,690;97,330;520,528;588,821;1598,231;2638,837;166,344;59,774;..;..;118,901;167,049;126,945;93,874;63,416;54,298;50,971;56,536;61,220;68,391;49,455;74,093;55,543;26,814;58,118;58,581;58,648;56,520;55,803;67,246;83,218;54,553;97,822;75,739;64,682;108,089;..;38,833;76,130;..;32,580;148,851;148,851;46,009;;86,624;60,355;67,001;63,806;60,713;190,184;85,334;91,813;63,767;44,520;37,839;54,627;83,984;110,135;150,054;89,410;54,795;59,602;54,700;51,944;..;42,181;48,199;57,095;55,476;57,520;54,718;59,859;584,594;91,018;73,309;76,345;71,047;73,790;71,608;73,946;71,962;73,624;72,625;65,881;120,066;130,955;148,914;76,297;55,145;51,842;48,737;42,536;72,110;100,327;46,534;
199804;Apr 98;71,072;65,615;64,593;67,554;68,126;53,144;69,677;66,267;64,458;63,980;55,248;79,432;74,435;78,393;72,798;50,464;80,829;75,048;76,094;99,341;35,758;185,577;191,421;201,740;122,984;59,572;154,862;52,845;63,564;63,649;73,262;56,253;55,145;54,378;55,932;37,727;44,984;31,395;30,785;40,423;85,446;81,135;82,584;77,013;122,725;111,769;119,469;68,027;95,579;87,779;63,525;83,320;50,414;61,778;84,432;85,672;84,422;..;..;..;..;64,338;114,805;86,472;90,447;165,177;54,102;78,190;59,093;46,283;56,221;40,378;50,360;51,452;54,747;45,106;103,022;37,919;109,536;97,645;515,016;581,090;1588,548;2543,659;166,454;60,443;..;..;118,894;166,552;126,269;93,550;63,666;55,323;51,695;57,736;61,423;68,165;49,681;74,548;55,554;26,814;58,341;58,814;58,853;57,124;55,740;67,649;83,411;55,007;97,834;75,717;64,629;108,091;..;39,948;76,601;..;34,250;148,851;148,851;46,695;;86,903;60,618;67,071;64,174;61,038;189,735;84,642;90,439;65,445;45,783;37,823;57,716;84,434;109,913;149,675;89,409;55,287;60,765;56,851;52,224;..;42,500;48,467;57,434;55,480;57,946;55,608;60,641;576,949;91,132;73,538;76,555;71,421;74,014;71,820;74,162;72,332;73,897;73,013;66,119;119,628;129,664;148,292;76,803;55,766;52,819;49,808;42,620;72,461;100,594;46,757;
199805;May 98;71,449;66,585;65,594;67,521;68,353;53,899;69,254;66,664;67,521;68,553;55,786;80,144;75,089;78,472;73,726;50,676;81,271;75,144;76,583;100,151;35,869;187,886;194,118;204,700;124,213;59,598;155,585;52,812;63,684;63,894;73,333;56,588;55,145;54,378;55,932;37,484;44,507;31,377;30,966;39,488;86,271;82,259;83,681;78,215;124,341;112,379;120,139;68,342;96,984;87,674;63,835;83,729;50,659;61,860;84,545;86,407;84,180;..;..;..;..;64,479;114,704;87,118;90,339;164,957;54,291;78,298;59,340;46,452;56,327;40,648;50,370;51,945;54,747;46,367;102,915;37,940;109,403;97,679;510,298;582,055;1567,966;2446,673;166,331;60,443;..;..;118,627;166,524;126,265;92,690;63,613;55,654;52,006;58,080;61,588;68,867;49,634;74,840;55,649;26,825;58,705;59,184;59,227;57,422;56,024;67,927;83,844;55,242;98,374;76,031;64,803;108,633;..;39,948;76,601;..;34,250;148,851;148,851;46,838;;87,435;61,307;67,259;66,118;64,357;192,129;85,363;91,360;65,478;45,736;37,569;57,959;84,547;109,852;149,241;89,867;55,498;60,920;57,043;52,475;..;42,691;48,622;57,732;55,591;58,293;55,900;60,803;571,053;91,103;73,972;76,882;71,681;74,318;72,205;74,468;72,722;74,358;73,407;66,252;120,195;130,063;149,613;76,898;56,197;53,453;50,511;42,652;72,851;100,953;46,815;
